Alpha: 0.011750031100400076, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.0118231397890163, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.011896703359862662, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.011970724643216217, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012045206486963982, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012120151756712548, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012195563335898302, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012271444125898357, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012347797046142209, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012424625034224045, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012501931046015746, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012579718055780637, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.012657989056287918, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01273674705892777, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.012815995093827269, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.012895736209966934, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.012975973475298027, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013056709976860618, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013137948820902324, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013219693132997843, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013301946058169206, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013384710761006743, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013467990425790888, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013551788256614666, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013636107477506943, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013720951332556519, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013806323086036909, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013892226022531913, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.013978663447062042, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014065638685211615, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014153155083256755, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014241216008294113, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014329824848370394, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01441898501261275, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014508699931359921, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01459897305629419, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014689807860574226, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014781207838968694, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.014873176507990684, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01496571740603305, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015058834093504527, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015152530152966689, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015246809189271833, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015341674829701621, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01543713072410668, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015533180545047005, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015629827987933238, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01572707677116888, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01582493063629335, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.015923393348125883, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01602246869491047, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.016122160488461504, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.016222472564310524, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01632340878185373, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01642497302450047, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01652716919982269, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.016630001239705237, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.016733473100497123, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.016837588763163793, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.016942352233440247, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.017047767541985153, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.017153838744535948, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.017260569922064876, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.017367965180935956, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.017476028653063032, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.017584764496068717, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.017694176893444317, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.01780427005471085, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.01791504821558097, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.01802651563812191, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.018138676610919512, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.01825153544924317, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.018365096495211914, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.018479364117961403, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.01859434271381208, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.018710036706438293, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.018826450547038465, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.018943588714506396, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01906145571560357, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.019180056085132503, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.019299394386111283, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.019419475209949095, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.019540303176622833, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.019661882934854928, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01978421916229215, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.01990731656568556, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02003117988107165, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02015581387395453, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02028122333948924, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02040741310266631, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.020534388018497357, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02066215297220185, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.020790712879395122, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.020920072686277436, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.021050237369824327, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.021181211937978086, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02131300142984037, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.021445610915866182, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.021579045498058842, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02171331031016637, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.021848410517878957, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.021984351319027692, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.022121137943784595, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.022258775654863814, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02239726974772407, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.022536625550772463, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.022676848425569433, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.022817943767035012, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.022959917003656467, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.023102773597697104, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02324651904540639, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.023391158877231494, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.023536698658030028, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.023683143987284102, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.023830500499315843, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.023978773863504128, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.024127969784502663, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02427809400245957, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02442915229323811, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.024581150468639016, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.024734094376623987, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.024887989901540786, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.025042842964349575, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.0251986595228507, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.025355445571913965, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.02551320714370926, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.025671950307938587, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02583168117206968, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02599240588157093, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02615413062014779, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02631686160998076, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.026480605111964758, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02664536742594993, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.026811154890984148, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.026977973885556818, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02714583082784427, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.027314732175956775, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.027484684428186953, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.027655694123259755, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.027827767840584126, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.028000912200506083, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.028175133864563398, Mean Test Score: 0.8766519823788547, Std Test Score: 0.0
Alpha: 0.028350439535741977, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.028526835958733652, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.028704329920195778, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02888292824901223, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02906263781655625, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.02924346553695474, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.029425418367354274, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.029608503308188826, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.029792727403449064, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.029978097740953318, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.03016462145262037, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.0303523057147438, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03054115774826803, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.030731184819066244, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03092239423821989, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03111479336229991, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03130838959364988, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.031503190380670745, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03169920321810737, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.031896435647336935, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.032094895256659095, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.032294589681587854, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.032495526605145375, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03269771375815767, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03290115891955186, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.033105869916655525, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03331185462549801, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.033519120971113175, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03372767692784448, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03393753051965176, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03414868982041994, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.0343611629542696, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.034574958095869635, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03479008347075174, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.035006547355626805, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03522435807870347, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.035443524020008485, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03566405361170906, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03588595533843741, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03610923773761712, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03633390939979158, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.036559978968954576, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.036787455142882834, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.037016346673470577, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03724666236706637, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.037478411084811876, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03771160174298274, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03794624331333164, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03818234482343364, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03841991535703322, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.038658964054393966, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.03889950011265019, Mean Test Score: 0.8832599118942731, Std Test Score: 0.0022026431718061845
Alpha: 0.039141532786160796, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.03938507138686522, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.039630125284641875, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.039876703907668516, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.04012481674278498, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.04037447333585827, Mean Test Score: 0.8810572687224669, Std Test Score: 0.0
Alpha: 0.04062568329214978, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04087845627668475, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.0411328020146243, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04138873029163947, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04164625095428768, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04190537391039171, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04216610912942079, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04242846664287413, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.042692456544666975, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04295808899151892, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04322537420334462, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04349432246364702, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.04376494411991312, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.044037249584011874, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.044311249332594865, Mean Test Score: 0.8788546255506609, Std Test Score: 0.002202643171806129
Alpha: 0.044586953907499546, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04486437391615453, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.045143520031987884, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04542440299483777, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.045707033611365626, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.045991422755471856, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04627758136871435, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.046565520460729364, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04685525110965503, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04714678446255772, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.047440131735860855, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04773530421577636, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04803231325873906, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.048331170291843466, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04863188681328344, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04893447439279466, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.049238944672099674, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04954530936535578, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.04985358025960582, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.05016376921523159, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.050475888166410174, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.05078994912157302, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.051105964163868235, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.05142394545162508, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.05174390521882198, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.0520658557755572, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.05238980950852246, Mean Test Score: 0.8766519823788546, Std Test Score: 0.0044052863436123135
Alpha: 0.05271577888147937, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05304377643573915, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05337381479064504, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05370590664405776, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.054040064772844204, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.0543763020333689, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.054714631361988605, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05505506577555017, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05539761837189125, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05574230233034416, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05608913091224311, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05643811746143431, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05678927540478929, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.057142618252721676, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05749815959970686, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05785591312480501, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05821589259218736, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05857811185166599, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.05894258483922634, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.059309325577563535, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.059678348176622084, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.060049666834138385, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.06042329583618717, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
Alpha: 0.0607992495577312, Mean Test Score: 0.8788546255506609, Std Test Score: 0.006607929515418498
